"","p_val","avg_log2FC","p_val_adj"
"MIR3681HG",4.22724349934568e-05,-2.12737879902629,0.0791974069602414
"ZSCAN31",2.57428120781415e-05,0.679570125926463,0.0791974069602414
"HSPA1B",7.25389056162689e-05,2.22250759273466,0.0879931984338075
"GRIN2D",9.39345593101762e-05,-1.35090224553694,0.0879931984338075
"CTDSP1",0.000236753607610951,-1.80542522255791,0.177423153543647
"NR2F2-AS1",0.000611830870594741,-1.50639093633976,0.214273906781082
"HSPA5",0.000600745639232225,1.13766952316603,0.214273906781082
"CACNG4",0.000629040025244703,-1.29473327312827,0.214273906781082
"SNAP23",0.000498653441837336,0.928867308941139,0.214273906781082
"SH3BGRL3",0.000425846335275822,0.771604420727107,0.214273906781082
"NLGN3",0.000556958715042461,-0.700700179634182,0.214273906781082
"P4HA1",0.000837321384346018,0.750474436593072,0.250266884239997
"HERPUD1",0.000935077763373354,0.853476315319541,0.250266884239997
"CYP39A1",0.000885465689909391,1.56415696785358,0.250266884239997
"ADAMTS17",0.00119764156066377,-0.760383985900716,0.267842616860101
"LYRM9",0.00142963766672058,-1.78122994941801,0.267842616860101
"HIST1H2BD",0.00136826298039869,1.77144462004402,0.267842616860101
"GNA13",0.00119145170824906,0.65496116858321,0.267842616860101
"BTG1",0.0013208252087087,0.766771216569852,0.267842616860101
"PUDP",0.00134747792400759,-0.873043392023312,0.267842616860101
"LINC01117",0.00165385944934876,-1.62770288401735,0.295095778890943
"STK32A",0.00173325562651463,-1.42848066842998,0.295204946934105
"ALK",0.00192357466743299,-0.728375469405929,0.300318094952976
"RUVBL2",0.00185699806795779,1.04179934305568,0.300318094952976
"VCAN",0.0022298425289971,-2.02149550404131,0.325075218953835
"FAM157C",0.00225565937891639,1.93625939690699,0.325075218953835
"LHFPL3",0.00343917972118012,-0.931384319832605,0.38640541876219
"PARD3",0.0033288492074885,-0.694696423009661,0.38640541876219
"MT-CO2",0.00359345297714914,-1.33370072426749,0.38640541876219
"NAMPT",0.00381152257458709,0.762689723687205,0.38640541876219
"APCDD1",0.0029822397749238,-1.07725905637729,0.38640541876219
"MYO10",0.00311084797278019,-1.0055328036018,0.38640541876219
"ATF3",0.00337284074658098,1.51803140982276,0.38640541876219
"KIF20B",0.00378869370441421,-0.820562609019888,0.38640541876219
"CTSL",0.00283535729191636,-0.588846414877335,0.38640541876219
"AKNA",0.00325096241956627,-0.751840282126621,0.38640541876219
"FADS1",0.00381558593386737,-0.654269960822301,0.38640541876219
"SMC2",0.00396738241476157,-0.908305343115656,0.391204787055568
"SLCO2B1",0.00439460544768882,-1.70381134496103,0.392006648621398
"HSPA1A",0.00437514312540785,1.86902416405288,0.392006648621398
"HSPD1",0.00433498616105456,1.09575355082947,0.392006648621398
"RBMS2",0.0044986084576248,-0.977509409992021,0.392006648621398
"CAPN2",0.00415238170722763,-0.779666039602472,0.392006648621398
"SRP14",0.00517700639729273,0.714587190581973,0.404130061888664
"ENDOD1",0.00506264254868437,-0.52244917450165,0.404130061888664
"PTGES3",0.00514654933471163,1.0498306135623,0.404130061888664
"ALDOA",0.00486077900566294,2.35557838429417,0.404130061888664
"BRICD5",0.00480949290237031,-1.24721745263037,0.404130061888664
"HSPH1",0.00543778137524655,1.28287744095483,0.4158238125112
"SMOC1",0.00593264502474664,-0.703542744457746,0.435874919759327
"PLIN5",0.00588678182684563,-1.60639254347093,0.435874919759327
"METTL3",0.00613352701280923,-1.00551539542461,0.441967802249926
"NUDT13",0.00636486243350672,-1.16696263658318,0.447169980653981
"KLRD1",0.00644440324401253,0.921999979963553,0.447169980653981
"LAP3",0.00675539315306552,-0.77346037684079,0.460226511718845
"BAALC-AS1",0.00749151787752015,0.741859216781184,0.501262812269072
"EYA2",0.00807110045729242,-1.84610343872813,0.510610845212389
"POMGNT1",0.00810283216731732,-0.886719576529293,0.510610845212389
"DDR1",0.00820831638074939,-0.771552623749152,0.510610845212389
"DNAJB1",0.00801602741925841,1.44276193938212,0.510610845212389
"PIK3IP1",0.00831258648464258,-0.631335173931614,0.510610845212389
"CASC15",0.00853551295681442,-0.739964560000178,0.511723876645536
"PDGFRB",0.00860384420300741,-1.25605983479609,0.511723876645536
"HIST3H2A",0.00883689385858861,1.1037822516419,0.517372520127055
"PRDM16",0.00939680159931319,-1.41724169153038,0.517791405773919
"AKAP17A",0.00928384682156953,-0.919148651877806,0.517791405773919
"ERVK3-1",0.0091608828334907,-0.931628605186125,0.517791405773919
"SZT2",0.00921474818306899,-0.47570269448215,0.517791405773919
"RGS5",0.00954692204300029,-0.77499166752707,0.518439375291624
"KCNIP1",0.0113945489878299,-0.789420757050641,0.523768198743671
"ZFP36L1",0.0113956627560577,-1.58602758593374,0.523768198743671
"COL9A1",0.0104758711619677,-1.40186498953528,0.523768198743671
"PLCE1",0.0106293114510413,-1.01862499910626,0.523768198743671
