"","p_val","avg_log2FC","p_val_adj"
"GPN1",1.96652959108788e-08,2.70686191429309,9.05390223736858e-05
"NR4A3",4.25533529344005e-08,4.0602981361799,9.79578184549899e-05
"DYNLL1",6.66164567617269e-08,0.741178849081175,0.000102234055643664
"SLC7A5",3.02602705593117e-07,2.26401378428529,0.000348295714137678
"NAMPT",5.87465012834681e-07,2.83769273979309,0.000540937783818174
"MT3",1.48800340042992e-06,1.11098203758585,0.000978681093654195
"DAP",1.32327860077206e-06,-0.636352648766255,0.000978681093654195
"CRYAB",2.23523911346535e-06,2.43922590371112,0.00128638010979931
"S100A1",3.40002860770741e-06,1.24277198474915,0.00142984046289038
"PNRC1",3.41621309552436e-06,0.738605419170804,0.00142984046289038
"NDUFB3",3.17397977568524e-06,0.873828057609313,0.00142984046289038
"TPRG1",3.77738558491217e-06,-0.640416445817283,0.00144925693607797
"RGS2",6.24330283900274e-06,4.25320570434721,0.0017182905981761
"UQCR10",5.0463515321535e-06,1.14135643560859,0.0017182905981761
"INAFM1",6.34468726520282e-06,0.929124571064621,0.0017182905981761
"FKBP4",5.83420029619186e-06,1.50496596395006,0.0017182905981761
"NFIL3",5.5807107422272e-06,2.19650148832848,0.0017182905981761
"HSPA4L",7.10125469795848e-06,1.59819919483595,0.00181634314607782
"PRDX1",9.17248320853245e-06,0.926176087577468,0.00221212330406766
"NR4A2",9.60957126006803e-06,1.93405807248608,0.00221212330406766
"NR4A1",1.04941796170899e-05,2.51806531368908,0.0022912213751954
"CSTB",1.09484948423759e-05,0.974583268817914,0.0022912213751954
"NDUFA1",1.51053065417592e-05,1.01229270444961,0.00295490948740967
"HNRNPH1",1.54035246954457e-05,0.369932854255452,0.00295490948740967
"BCAS2",2.28360743504705e-05,1.83154097539703,0.00387528391599527
"FOSL2",2.12456157290711e-05,2.0919562934426,0.00387528391599527
"ZNF620",2.35681906272519e-05,-0.662299837251626,0.00387528391599527
