"","p_val","avg_log2FC","p_val_adj"
"FAM110B",6.42815303530442e-09,0.140418414422667,2.89652575770817e-05
"ADCY5",1.28648153290909e-08,-0.277408558663597,2.89844289364417e-05
"DCTN3",2.0966558313528e-07,0.781512488647827,0.000263432185122807
"MYO18A",2.33850142141861e-07,-0.4124718179236,0.000263432185122807
"KIF11",5.11780469552322e-07,0.383262227175249,0.000384347132633794
"SRRM4",4.65346671102259e-07,-0.247269241904642,0.000384347132633794
"IGSF21",8.6387614189565e-07,-0.349200103712478,0.000556089413625971
"WARS2",4.25372807222037e-06,-0.400408903357585,0.00239591233667813
"C9orf16",7.87923415441986e-06,0.775075466421539,0.00360458242061456
"COX7A2",7.99951713407581e-06,0.660336026953044,0.00360458242061456
"MT2A",1.29103902340574e-05,3.26025610317299,0.00448523358973989
"PLD6",1.29400880307631e-05,0.49082772847103,0.00448523358973989
"PRMT5",1.21240557539914e-05,0.576491403543953,0.00448523358973989
"WFIKKN1",1.65158048881955e-05,1.18352286079135,0.00473402796491402
"TUBA1B",1.68096865154515e-05,0.606095895553028,0.00473402796491402
"R3HCC1",1.52311946905626e-05,0.532097419979963,0.00473402796491402
"CSTB",2.09824925622187e-05,0.643943073263086,0.00534751803066239
"CCT7",2.1361590002646e-05,0.544012926086662,0.00534751803066239
"KCTD16",2.60541127282838e-05,-0.160116760080312,0.00586999159768233
"GRIN2B",2.60512231618749e-05,-0.124728263879085,0.00586999159768233
"SLIT3",3.82429895742379e-05,-0.381498787291083,0.00820585290578647
"AGAP1",4.12987285315888e-05,-0.216328180108276,0.00845873048924268
"KLHL4",4.93541918055259e-05,-0.430190028575339,0.00919206034120092
"SHMT2",6.3660513102849e-05,1.09341740563331,0.00919206034120092
"SDF2L1",6.05245822850665e-05,2.22035368709443,0.00919206034120092
"STXBP5-AS1",4.69492690359233e-05,0.336053266752716,0.00919206034120092
"POU2F2",6.81778914653857e-05,-0.547883984402638,0.00919206034120092
"MPPED2",5.19747154810903e-05,-0.297855333585167,0.00919206034120092
"HTR3E-AS1",6.73086575398773e-05,1.1292161080803,0.00919206034120092
"XBP1",7.1339729250974e-05,0.936684317690056,0.00919206034120092
"COX6B1",7.34385646434161e-05,0.703463248419257,0.00919206034120092
"AIP",7.07571179123573e-05,0.915609774840043,0.00919206034120092
"POLR2J",6.22263299689286e-05,1.0549133652694,0.00919206034120092
"LAMTOR1",6.69607077180078e-05,0.683158557889661,0.00919206034120092
"PRMT1",7.18879014174921e-05,0.716293755921793,0.00919206034120092
"AKR1B1",5.41289647162282e-05,0.63085369965664,0.00919206034120092
"SLC12A2",8.89043526371577e-05,0.191576111403122,0.0108271084590009
"GAL3ST1",0.000121743406645322,0.966262972036254,0.0132544035381672
"EXT1",0.000123543042299828,-0.174762425624624,0.0132544035381672
"HIBADH",0.000120774175272104,-0.16595273536455,0.0132544035381672
"CDK2AP2",0.000115722274966106,0.754958035044943,0.0132544035381672
"PCBD1",0.000114241819192467,0.543588070707238,0.0132544035381672
"SCN1B",0.000132967709931824,0.495041925650196,0.0139337790919256
"YPEL3",0.000142825228581766,0.65260864570119,0.0142119985770523
"RBFOX3",0.000147213781079976,-0.37798860947269,0.0142119985770523
"NUDT14",0.000164008860631762,1.23279088180916,0.0142119985770523
"NAV1",0.000147574068198032,-0.300184560435449,0.0142119985770523
"ROGDI",0.000152625870880921,0.653724675246301,0.0142119985770523
"INAFM1",0.00015674615637592,0.903741731129177,0.0142119985770523
"COX5B",0.000158071708086203,0.861581875996589,0.0142119985770523
"FKBP7",0.000158979931081922,0.639285095583191,0.0142119985770523
"SLC22A17",0.000161064423174272,0.568236176116668,0.0142119985770523
"IFI6",0.00017363875936199,1.59288907430574,0.014762570748776
"NUDT17",0.000186974187609863,0.854564403823391,0.0156019572105563
"CCDC3",0.000192380001246523,-0.285580776523886,0.0157611688293969
"ZBED9",0.000199552813280153,0.383191765454272,0.0160568745828637
"TMEM54",0.000209324241308544,0.720651025222349,0.016547632128707
"CEBPD",0.000229695250911146,0.51923929774444,0.0172390267140349
"DDX5",0.000238582141338242,0.476489011495308,0.0172390267140349
"TMPRSS9",0.000222583943872507,0.929134108237331,0.0172390267140349
"TMEM59L",0.000244633483265366,0.606802602829087,0.0172390267140349
"NDUFA4",0.000244850801087047,0.725943473330542,0.0172390267140349
"SLC25A1",0.000226637697680909,0.724052210829033,0.0172390267140349
"MAN1C1",0.000233693744089716,-0.209362624417471,0.0172390267140349
"PDK4",0.000264835848186606,3.3461939233738,0.0180931971708615
"SNX29",0.000265013540452033,-0.315232343569143,0.0180931971708615
"XKR4",0.000270587552566637,-0.28886728725363,0.0181980225651532
"PHLDA1",0.00029306670882739,0.523551853977539,0.018865122713946
"PPDPF",0.00029183294325356,0.81248786726605,0.018865122713946
"CITED4",0.000284916516007254,0.859185325308386,0.018865122713946
"SMPD1",0.000302301795302857,0.812258182771663,0.0191855195723194
"PLS3-AS1",0.000307089134730148,0.854483108804029,0.0192186616818617
"SNX17",0.000311495534237159,0.738935312414917,0.0192273818804471
"PTOV1",0.000322686329998536,0.664218665162362,0.0196317059426502
"LGI3",0.000330329503384377,0.414514130263289,0.0196317059426502
"ANKRD62",0.000331116212081984,-0.631384153480071,0.0196317059426502
"ARID3B",0.000345749796502813,-0.452037263943731,0.0200911664701248
"HSD17B13",0.00034778317458272,0.608807875363162,0.0200911664701248
"MVB12B",0.000366492954438233,-0.263571622071424,0.0209040158569453
"EGFL7",0.000373185522236458,0.515883500116066,0.0210196745399685
"CALB1",0.000383037203355985,0.822290334765363,0.0213082177570626
"TBC1D2B",0.00042605002249542,-0.249408772895355,0.0234119683093215
"PLXNA4",0.000457030555191238,-0.242984582988505,0.0248118033938761
"IMP3",0.000479988857564746,0.479156373745931,0.0257479737165089
"MRPL17",0.000499389359646752,0.612563253817084,0.0264735112302149
"CCDC81",0.000507063054134586,0.944580487515428,0.0265677456038424
"CACFD1",0.000553956529972925,0.811112614636854,0.0282097811824703
"SFTPC",0.00055718387155789,0.968232336493076,0.0282097811824703
"PCDH8",0.000555302564981994,0.565829902772221,0.0282097811824703
"TRIM28",0.000598863593135601,0.612583655924701,0.0295479083474978
"DIRC3",0.000597368404285534,-0.246727586148856,0.0295479083474978
"WWP2",0.000603286189074522,-0.309175722328284,0.0295479083474978
"WWC1",0.00062847538492201,-0.266202173737027,0.0304506460694471
"PSMD8",0.000635773247405464,0.523613967230971,0.0304765346043513
"RNF144B",0.000685693200759591,2.27899044346765,0.0318529233260074
"CRIM1",0.00068397194475574,0.198422995341677,0.0318529233260074
"CCDC18",0.000685531907019357,0.331563182318063,0.0318529233260074
"SPARCL1",0.000708180684630748,0.356813441607216,0.0325618588259811
"OMG",0.000736599617502329,0.430249447664345,0.0331911787646549
"CGGBP1",0.000730685303921214,0.430193818162906,0.0331911787646549
"RAB3C",0.000750898773802089,0.245046996990399,0.0335004938094278
"ABCB1",0.000794042276949915,1.22187491160106,0.0340318251989738
"BAALC-AS1",0.000800571120970089,0.686876171779433,0.0340318251989738
"ARRB2",0.000782669428325533,0.425182128304423,0.0340318251989738
"CASP7",0.000791662878262364,1.71019566458226,0.0340318251989738
"FBXL6",0.000771474951074576,0.746166947858199,0.0340318251989738
"CASZ1",0.000822783463902203,0.650755605332365,0.0346491802648909
"PHKG2",0.000855892888550371,0.581126570440777,0.0355235198999373
"MSMO1",0.000859312842674915,0.576453890997499,0.0355235198999373
"TMEM203",0.000899817218362567,0.697601456243321,0.036859785326743
"ZPR1",0.00092565965154218,0.302854932584949,0.0375767782869285
"CCNA2",0.000950306415578901,0.706815581551428,0.0382328634696297
"TM6SF1",0.00096565174910339,0.714947219471237,0.0385064316943352
"DLGAP1",0.000978436252267735,-0.0963345302542105,0.0386739802870036
"EDF1",0.000988828333249881,0.66217194591584,0.038744873648904
"LINC00534",0.00108253247352946,0.496547671845474,0.0420507872907218
"UBE2M",0.00109346432585587,0.624190502420374,0.0421123953188592
"CPPED1",0.00111214622297413,-0.371922429059816,0.0424689057688256
"MARCH8",0.00112939837626731,-0.206248650424474,0.0427652864156343
"SETBP1",0.00114089400691677,-0.201562617558013,0.0428307116786135
"ABTB1",0.00115013673171598,0.551507927125783,0.0428307116786135
"C4orf48",0.00116813293347588,2.13611726242524,0.0428962156668222
"TAF10",0.00117093531447384,0.551162680029873,0.0428962156668222
"SDR39U1",0.001214013219748,0.87633840617727,0.0434154251443214
"FMNL1",0.00119912217255686,0.570387030374492,0.0434154251443214
"NCAPH2",0.0012070662471258,0.659676411983758,0.0434154251443214
"UQCR10",0.00126975035683074,0.73702280322754,0.044783894236439
"ARMC5",0.00128209550743467,0.584588233377731,0.044783894236439
"WNT5B",0.00127660023834579,0.657389362864688,0.044783894236439
"SSNA1",0.00141337131866001,0.647593291012372,0.0485127116378347
"SYVN1",0.00143191092939015,0.516796472629293,0.0485127116378347
