"","p_val","avg_log2FC","p_val_adj"
"XBP1",5.18951532944757e-08,0.875600868343771,0.000116843658869561
"CCDC115",5.19767165789861e-08,0.910097166316348,0.000116843658869561
"FKBP4",3.15473686424068e-07,0.676763865764622,0.000354592423540653
"CACYBP",2.95176516484424e-07,1.13420687151252,0.000354592423540653
"PTOV1",1.43258173708713e-06,0.818805544692299,0.0009354875699939
"CTNNA1",1.87263970861768e-06,0.467305251127569,0.0009354875699939
"NUP210L",1.7099943290224e-06,0.939895636245561,0.0009354875699939
"RANGRF",1.68654407706863e-06,1.03621040457335,0.0009354875699939
"RPS27L",1.65900470134859e-06,0.496411235418712,0.0009354875699939
"AUP1",2.7902806307545e-06,0.828757510741513,0.00125451017158722
"SLC2A4RG",4.30783632269098e-06,1.09243578261955,0.00176073019152897
"OGFOD2",8.56638691550337e-06,1.63031470954405,0.00307331899343777
"CNN3",8.88637609312523e-06,0.481195397330745,0.00307331899343777
"ATP6V0B",1.00048185643356e-05,0.755869518233746,0.00321297601894663
"CRYAB",1.30608067524385e-05,2.81970517065876,0.00367008669743523
"PPDPF",1.26376874245518e-05,1.14667966219808,0.00367008669743523
"ANKRD37",1.72082810354642e-05,0.743005460969234,0.00409421012810232
"TGFBR3L",1.82126785057933e-05,2.41902399839508,0.00409421012810232
"TMEM86B",1.79356321600291e-05,0.869098023530745,0.00409421012810232
"DCTN3",1.67740366873363e-05,0.78374357889612,0.00409421012810232
"ANAPC11",2.09327122876275e-05,0.781195344570356,0.00448159402119873
"ZFAND2B",2.49779853163213e-05,0.946546752072015,0.00510459190828093
"SLC25A25-AS1",2.90570309735424e-05,0.9340744344671,0.00562297586419226
"LAMP1",3.00158853960441e-05,0.450160633549809,0.00562297586419226
"LINC00907",3.20833708512166e-05,-0.583692241235379,0.0057698734138828
"CBR1",3.67506841145379e-05,1.40865476665784,0.00591053548765996
"AHCYL1",3.68093847096261e-05,0.342524620001639,0.00591053548765996
"SDR39U1",3.44996253769717e-05,0.721941991014219,0.00591053548765996
"ARRB1",3.92438013938754e-05,-0.217683528704886,0.00608414245058152
"UGCG",4.34270709075826e-05,0.288374861742731,0.00610150346251536
"WWTR1",4.13632164430143e-05,0.898589519685243,0.00610150346251536
"EIF1",4.30758213528845e-05,0.618516711298087,0.00610150346251536
"DPM3",4.55251490515652e-05,1.31067531987669,0.00620245667078294
"MAG",4.93038204241314e-05,2.37571036779548,0.00626647612393387
"DDX5",4.84957765108796e-05,0.33322224174114,0.00626647612393387
"PPP1R12C",5.01764102450221e-05,0.434494159202634,0.00626647612393387
"FBXL6",5.91044608934399e-05,0.86453663800682,0.00718199070748395
"SLC3A2",6.405170870952e-05,0.489394043584717,0.00757832848310531
"SNAP23",7.62978277923017e-05,0.574398148779122,0.00879577009626124
"GLUD1",8.50277563461841e-05,0.317419934725069,0.00955711981331109
"NAMPT",9.10987078074866e-05,0.313681320047623,0.00969922536931843
"SOD2",9.27639437012216e-05,0.353073777207818,0.00969922536931843
"KRT10",9.2714775093344e-05,0.989747494347068,0.00969922536931843
"DMPK",9.57324721708099e-05,0.443363908274535,0.00978211806545367
"TECR",0.000101771040295073,0.623175102030412,0.0101680577148144
"TFPT",0.000107780887059702,1.1739722284989,0.0105344101787048
"SSNA1",0.000112375550553596,0.730366408267545,0.0107497973465738
"HSPA4L",0.000119905017079443,0.607967309277446,0.0112311032664412
"SLC22A17",0.000128944196262728,0.538118986812517,0.0118312878856577
"MRPL28",0.000132451567176345,1.11086371174712,0.0119100449204969
"C11orf96",0.000141271803475165,1.36934008183251,0.0124525126229613
"HINT1",0.00014402372250756,0.550093025148883,0.0124525126229613
"GLDN",0.000154006356004553,-0.696635840903955,0.0128224551221568
"TEAD1",0.00015381226267927,-0.294096957907246,0.0128224551221568
"DUS1L",0.000162726186519203,0.915528232349473,0.0133021260834607
"YPEL3",0.000167052938802842,0.615929774345902,0.0133109040772404
"GPRASP1",0.000168754789235476,0.237132927964615,0.0133109040772404
"FANCG",0.000174523146264637,0.867170225615441,0.0135285528552726
"BAALC-AS1",0.00018890735439648,0.66300990319678,0.014395380768925
"ABCB1",0.000193161038141375,0.99707251408802,0.0144742004580604
"WFIKKN1",0.000200625988571526,1.58940658316379,0.0147871220429112
"VAMP3",0.000216355168880598,0.503610774951868,0.0156892393433414
"CNTLN",0.000230193036748058,-0.376595346494973,0.0161710608315511
"PHYHIP",0.000228737931625102,1.34061263232486,0.0161710608315511
"KPNA2",0.000241947463748796,0.783590525451501,0.0167353199540705
"CNPPD1",0.000277205324143926,0.696682045086509,0.0186017184679268
"NFIL3",0.000276722703741874,0.779046342791337,0.0186017184679268
"NDUFA3",0.000286939169161596,1.30070620671629,0.01889418535153
"ZNF672",0.000289968591916275,0.837239045692366,0.01889418535153
"CRB1",0.000311336017321524,-0.354988858441548,0.0189157666740212
"JUNB",0.000300447746452238,1.56193792380268,0.0189157666740212
"TPRN",0.000307957244766627,0.560659226487885,0.0189157666740212
"EEF2",0.000308024113307845,0.553692318654436,0.0189157666740212
"DNAJA1",0.000303114391690628,0.884620508512267,0.0189157666740212
"NME3",0.000372699548836649,0.790857117022098,0.0223420956209277
"PLEKHB1",0.000384028420280697,1.97094611086245,0.0224232698387275
"DUSP6",0.000383691866889872,1.63644223406441,0.0224232698387275
"BACE2",0.000416374436723249,1.01230730811904,0.023696448955794
"SRA1",0.000412749559338141,0.440361113831576,0.023696448955794
"HSPA8",0.000461518857306037,1.09996791447457,0.0259373597805993
"PRMT1",0.00048623758238135,0.526877794744711,0.0269891872887228
"TSHR",0.000496157149520397,0.979688463306417,0.0272039334663866
"KCTD4",0.000507667086103795,0.962185879304618,0.0274996532424417
"ZFPL1",0.000535239119250682,0.888534469427951,0.0286480366684651
"PSMA1",0.000550586571326918,-0.240803631548363,0.0291227908786568
"RANBP2",0.00056385386007009,0.361436836295021,0.0294777552892456
"FAH",0.000574820457249514,0.635260764788347,0.0297056640895841
"HSPH1",0.000581677922781083,1.0870124871861,0.0297184538729971
"TSTA3",0.000609081915751454,1.09942602247453,0.0307689021709948
"AURKAIP1",0.000618344072090077,0.764321111922814,0.0308897216457443
"MESP1",0.000625997109378035,1.03379711546076,0.0309283846567434
"MRC2",0.000664431818121095,1.35394137089858,0.0321477257795974
"WNT5B",0.000664977423821743,0.735387310088367,0.0321477257795974
"CEBPB",0.000679014130240027,1.0528658065805,0.0324771013782889
"HSPA2",0.000688501165009812,2.3485426782905,0.0325201573941752
"SLC38A11",0.000694380584929009,3.57343608090341,0.0325201573941752
"TMC6",0.000723716240396456,1.52832562711141,0.0328419026272146
"ZEB2",0.000732449801616468,-0.229334002502319,0.0328419026272146
"SWAP70",0.000737612982814575,-0.25762801854047,0.0328419026272146
"ELOVL1",0.000737774058129154,1.30998413894293,0.0328419026272146
"LINC00467",0.000724152808250308,1.02652421062798,0.0328419026272146
"KIAA0930",0.000749928436339886,0.691285768742954,0.0330556691155307
"DVL1",0.000806119216892502,0.528910436828973,0.0348491538379682
"ISOC2",0.000800972127753563,0.905903018265849,0.0348491538379682
"NQO1",0.0008222071499562,0.809409080832981,0.0351370398139054
"SGTA",0.000828408856822503,0.495303366407948,0.0351370398139054
"PATZ1",0.000845914013440902,-0.673357757350384,0.0355442000414046
"TMEM259",0.000891616276779845,0.643197651111166,0.0371176553740943
"ACD",0.000936068055444943,0.904595066549207,0.0380453316532147
"TMEM79",0.00093928643538853,0.970486438393459,0.0380453316532147
"CCDC81",0.000924599607639926,0.740470330851283,0.0380453316532147
"HERPUD1",0.000967618640360264,0.48334392761616,0.0388429768487477
"CSTB",0.0010156127401531,0.604812008265219,0.0404088042453836
"PDE5A",0.00107208862240187,0.689929601444736,0.042281670581744
"DNAJA4",0.00109264880236684,0.608774321883589,0.0427178175255767
"CUTA",0.00113205598066341,0.813112229628532,0.0428066981871531
"INAFM1",0.0011317787679486,0.719740622141371,0.0428066981871531
"HTATIP2",0.00113300646892153,0.536897554369455,0.0428066981871531
"DLL3",0.00113142779081951,0.992127651895822,0.0428066981871531
"HEG1",0.00115341579022096,-0.361333575217945,0.0428574991143258
"RNASEH2C",0.0011457313493379,0.679192562219927,0.0428574991143258
"EFCAB13",0.0011647422685434,0.638745816369973,0.0429236167161569
"PHLDA3",0.00119022046624907,0.650535212556048,0.0435059448476081
